ox/red	time/s	Ecell/V	I/mA	
0	1.026000048732385E+004	2.1631186E+000	0.0000000E+000
0	1.032000049017370E+004	2.1647329E+000	0.0000000E+000
0	1.038000049302354E+004	2.1665444E+000	0.0000000E+000
0	1.044000049587339E+004	2.1683557E+000	0.0000000E+000
0	1.050000049872324E+004	2.1700096E+000	0.0000000E+000
0	1.056000050157309E+004	2.1717422E+000	0.0000000E+000
0	1.062000050442293E+004	2.1735535E+000	0.0000000E+000
0	1.068000050727278E+004	2.1752861E+000	0.0000000E+000
0	1.074000051012263E+004	2.1769793E+000	0.0000000E+000
0	1.080000051297247E+004	2.1786726E+000	0.0000000E+000
0	1.086000051582232E+004	2.1804051E+000	0.0000000E+000
0	1.092000051867217E+004	2.1820590E+000	0.0000000E+000
0	1.098000052152202E+004	2.1838310E+000	0.0000000E+000
0	1.104000052437186E+004	2.1854455E+000	0.0000000E+000
0	1.110000052722171E+004	2.1870995E+000	0.0000000E+000
0	1.116000053007156E+004	2.1887927E+000	0.0000000E+000
0	1.122000053292140E+004	2.1904464E+000	0.0000000E+000
0	1.128000053577125E+004	2.1921396E+000	0.0000000E+000
0	1.134000053862110E+004	2.1938329E+000	0.0000000E+000
0	1.140000054147094E+004	2.1956050E+000	0.0000000E+000
0	1.146000054432079E+004	2.1971800E+000	0.0000000E+000
0	1.152000054717064E+004	2.1988339E+000	0.0000000E+000
0	1.158000055002049E+004	2.2004483E+000	0.0000000E+000
0	1.164000055287033E+004	2.2020235E+000	0.0000000E+000
0	1.170000055572018E+004	2.2037168E+000	0.0000000E+000
0	1.176000055857003E+004	2.2052917E+000	0.0000000E+000
0	1.182000056141987E+004	2.2069850E+000	0.0000000E+000
0	1.188000056426972E+004	2.2085602E+000	0.0000000E+000
0	1.194000056711957E+004	2.2101746E+000	0.0000000E+000
0	1.200000056996942E+004	2.2118285E+000	0.0000000E+000
0	1.206000057281926E+004	2.2134035E+000	0.0000000E+000
0	1.212000057566911E+004	2.2150574E+000	0.0000000E+000
0	1.218000057851896E+004	2.2166326E+000	0.0000000E+000
0	1.224000058136880E+004	2.2182076E+000	0.0000000E+000
0	1.230000058421865E+004	2.2199008E+000	0.0000000E+000
0	1.236000058706850E+004	2.2213578E+000	0.0000000E+000
0	1.242000058991835E+004	2.2228935E+000	0.0000000E+000
0	1.248000059276819E+004	2.2245474E+000	0.0000000E+000
0	1.254000059561804E+004	2.2261620E+000	0.0000000E+000
0	1.260000059846789E+004	2.2276976E+000	0.0000000E+000
0	1.266000060131773E+004	2.2293122E+000	0.0000000E+000
0	1.272000060416758E+004	2.2309265E+000	0.0000000E+000
0	1.278000060701743E+004	2.2322655E+000	0.0000000E+000
0	1.284000060986727E+004	2.2339587E+000	0.0000000E+000
0	1.290000061271712E+004	2.2355337E+000	0.0000000E+000
0	1.296000061556697E+004	2.2369907E+000	0.0000000E+000
0	1.302000061841682E+004	2.2385263E+000	0.0000000E+000
0	1.308000062126666E+004	2.2401016E+000	0.0000000E+000
0	1.314000062411651E+004	2.2416372E+000	0.0000000E+000
0	1.320000062696636E+004	2.2431335E+000	0.0000000E+000
0	1.326000062981620E+004	2.2446692E+000	0.0000000E+000
0	1.332000063266605E+004	2.2462051E+000	0.0000000E+000
0	1.338000063551590E+004	2.2476225E+000	0.0000000E+000
0	1.344000063836575E+004	2.2491190E+000	0.0000000E+000
0	1.350000064121559E+004	2.2506154E+000	0.0000000E+000
0	1.356000064406544E+004	2.2520328E+000	0.0000000E+000
0	1.362000064691529E+004	2.2536080E+000	0.0000000E+000
0	1.368000064976513E+004	2.2551043E+000	0.0000000E+000
0	1.374000065261498E+004	2.2565613E+000	0.0000000E+000
0	1.380000065546483E+004	2.2580576E+000	0.0000000E+000
0	1.386000065831468E+004	2.2594359E+000	0.0000000E+000
0	1.392000066116452E+004	2.2609322E+000	0.0000000E+000
0	1.398000066401437E+004	2.2624285E+000	0.0000000E+000
0	1.404000066686422E+004	2.2638462E+000	0.0000000E+000
0	1.410000066971406E+004	2.2653031E+000	0.0000000E+000
0	1.416000067256391E+004	2.2667994E+000	0.0000000E+000
0	1.422000067541376E+004	2.2682958E+000	0.0000000E+000
0	1.428000067826360E+004	2.2697134E+000	0.0000000E+000
0	1.434000068111345E+004	2.2711704E+000	0.0000000E+000
0	1.440000068396330E+004	2.2725484E+000	0.0000000E+000
0	1.446000068681315E+004	2.2740450E+000	0.0000000E+000
0	1.452000068966299E+004	2.2755020E+000	0.0000000E+000
0	1.458000069251284E+004	2.2768407E+000	0.0000000E+000
0	1.464000069536269E+004	2.2782977E+000	0.0000000E+000
0	1.470000069821253E+004	2.2795184E+000	0.0000000E+000
0	1.476000070106238E+004	2.2810934E+000	0.0000000E+000
0	1.482000070391223E+004	2.2825110E+000	0.0000000E+000
0	1.488000070676208E+004	2.2838500E+000	0.0000000E+000
0	1.494000070961192E+004	2.2852280E+000	0.0000000E+000
0	1.500000071246177E+004	2.2865276E+000	0.0000000E+000
0	1.506000071531162E+004	2.2879846E+000	0.0000000E+000
0	1.512000071816146E+004	2.2893627E+000	0.0000000E+000
0	1.518000072101131E+004	2.2907410E+000	0.0000000E+000
0	1.524000072386116E+004	2.2920010E+000	0.0000000E+000
0	1.530000072671101E+004	2.2933793E+000	0.0000000E+000
0	1.536000072956085E+004	2.2946787E+000	0.0000000E+000
0	1.542000073241070E+004	2.2960963E+000	0.0000000E+000
0	1.548000073526055E+004	2.2974350E+000	0.0000000E+000
0	1.554000073811039E+004	2.2986557E+000	0.0000000E+000
0	1.560000074096024E+004	2.2999947E+000	0.0000000E+000
0	1.566000074381009E+004	2.3013728E+000	0.0000000E+000
0	1.572000074665993E+004	2.3028297E+000	0.0000000E+000
0	1.578000074950978E+004	2.3040900E+000	0.0000000E+000
0	1.584000075235963E+004	2.3053107E+000	0.0000000E+000
0	1.590000075520948E+004	2.3067675E+000	0.0000000E+000
0	1.596000075805932E+004	2.3080277E+000	0.0000000E+000
0	1.602000076090917E+004	2.3092484E+000	0.0000000E+000
0	1.608000076375902E+004	2.3106265E+000	0.0000000E+000
0	1.614000076660886E+004	2.3119655E+000	0.0000000E+000
0	1.620000076945871E+004	2.3131468E+000	0.0000000E+000
0	1.626000077230856E+004	2.3144462E+000	0.0000000E+000
0	1.632000077515841E+004	2.3157849E+000	0.0000000E+000
0	1.638000077800825E+004	2.3170846E+000	0.0000000E+000
0	1.644000078085810E+004	2.3183053E+000	0.0000000E+000
0	1.650000078370795E+004	2.3195653E+000	0.0000000E+000
0	1.656000078655779E+004	2.3207073E+000	0.0000000E+000
0	1.662000078940764E+004	2.3220067E+000	0.0000000E+000
0	1.668000079225749E+004	2.3232667E+000	0.0000000E+000
0	1.674000079510733E+004	2.3245661E+000	0.0000000E+000
0	1.680000079795718E+004	2.3257868E+000	0.0000000E+000
0	1.686000080080703E+004	2.3270075E+000	0.0000000E+000
0	1.692000080365688E+004	2.3282282E+000	0.0000000E+000
