ox/red	time/s	Ecell/V	I/mA	
0	1.152000054717064E+004	1.9144155E+000	0.0000000E+000
0	1.158000055002049E+004	1.9158725E+000	0.0000000E+000
0	1.164000055287033E+004	1.9173293E+000	0.0000000E+000
0	1.170000055572018E+004	1.9189832E+000	0.0000000E+000
0	1.176000055857003E+004	1.9205583E+000	0.0000000E+000
0	1.182000056141987E+004	1.9221333E+000	0.0000000E+000
0	1.188000056426972E+004	1.9235510E+000	0.0000000E+000
0	1.194000056711957E+004	1.9250473E+000	0.0000000E+000
0	1.200000056996942E+004	1.9266617E+000	0.0000000E+000
0	1.206000057281926E+004	1.9280792E+000	0.0000000E+000
0	1.212000057566911E+004	1.9296544E+000	0.0000000E+000
0	1.218000057851896E+004	1.9310720E+000	0.0000000E+000
0	1.224000058136880E+004	1.9324502E+000	0.0000000E+000
0	1.230000058421865E+004	1.9341040E+000	0.0000000E+000
0	1.236000058706850E+004	1.9354821E+000	0.0000000E+000
0	1.242000058991835E+004	1.9368998E+000	0.0000000E+000
0	1.248000059276819E+004	1.9383568E+000	0.0000000E+000
0	1.254000059561804E+004	1.9398531E+000	0.0000000E+000
0	1.260000059846789E+004	1.9411525E+000	0.0000000E+000
0	1.266000060131773E+004	1.9426882E+000	0.0000000E+000
0	1.272000060416758E+004	1.9441057E+000	0.0000000E+000
0	1.278000060701743E+004	1.9454052E+000	0.0000000E+000
0	1.284000060986727E+004	1.9468228E+000	0.0000000E+000
0	1.290000061271712E+004	1.9482009E+000	0.0000000E+000
0	1.296000061556697E+004	1.9495792E+000	0.0000000E+000
0	1.302000061841682E+004	1.9509574E+000	0.0000000E+000
0	1.308000062126666E+004	1.9523356E+000	0.0000000E+000
0	1.314000062411651E+004	1.9537531E+000	0.0000000E+000
0	1.320000062696636E+004	1.9550920E+000	0.0000000E+000
0	1.326000062981620E+004	1.9563915E+000	0.0000000E+000
0	1.332000063266605E+004	1.9578090E+000	0.0000000E+000
0	1.338000063551590E+004	1.9591478E+000	0.0000000E+000
0	1.344000063836575E+004	1.9604079E+000	0.0000000E+000
0	1.350000064121559E+004	1.9618255E+000	0.0000000E+000
0	1.356000064406544E+004	1.9630462E+000	0.0000000E+000
0	1.362000064691529E+004	1.9644244E+000	0.0000000E+000
0	1.368000064976513E+004	1.9657632E+000	0.0000000E+000
0	1.374000065261498E+004	1.9671019E+000	0.0000000E+000
0	1.380000065546483E+004	1.9683226E+000	0.0000000E+000
0	1.386000065831468E+004	1.9695433E+000	0.0000000E+000
0	1.392000066116452E+004	1.9708822E+000	0.0000000E+000
0	1.398000066401437E+004	1.9721029E+000	0.0000000E+000
0	1.404000066686422E+004	1.9734811E+000	0.0000000E+000
0	1.410000066971406E+004	1.9747018E+000	0.0000000E+000
0	1.416000067256391E+004	1.9760406E+000	0.0000000E+000
0	1.422000067541376E+004	1.9772218E+000	0.0000000E+000
0	1.428000067826360E+004	1.9785607E+000	0.0000000E+000
0	1.434000068111345E+004	1.9798207E+000	0.0000000E+000
0	1.440000068396330E+004	1.9811990E+000	0.0000000E+000
0	1.446000068681315E+004	1.9823803E+000	0.0000000E+000
0	1.452000068966299E+004	1.9835616E+000	0.0000000E+000
0	1.458000069251284E+004	1.9847429E+000	0.0000000E+000
0	1.464000069536269E+004	1.9861605E+000	0.0000000E+000
0	1.470000069821253E+004	1.9872631E+000	0.0000000E+000
0	1.476000070106238E+004	1.9884837E+000	0.0000000E+000
0	1.482000070391223E+004	1.9898225E+000	0.0000000E+000
0	1.488000070676208E+004	1.9908857E+000	0.0000000E+000
0	1.494000070961192E+004	1.9919883E+000	0.0000000E+000
0	1.500000071246177E+004	1.9933665E+000	0.0000000E+000
0	1.506000071531162E+004	1.9945084E+000	0.0000000E+000
0	1.512000071816146E+004	1.9957291E+000	0.0000000E+000
0	1.518000072101131E+004	1.9969891E+000	0.0000000E+000
0	1.524000072386116E+004	1.9981312E+000	0.0000000E+000
0	1.530000072671101E+004	1.9992731E+000	0.0000000E+000
0	1.536000072956085E+004	2.0004542E+000	0.0000000E+000
0	1.542000073241070E+004	2.0015962E+000	0.0000000E+000
0	1.548000073526055E+004	2.0029745E+000	0.0000000E+000
0	1.554000073811039E+004	2.0040770E+000	0.0000000E+000
0	1.560000074096024E+004	2.0051007E+000	0.0000000E+000
0	1.566000074381009E+004	2.0061641E+000	0.0000000E+000
0	1.572000074665993E+004	2.0074635E+000	0.0000000E+000
0	1.578000074950978E+004	2.0085659E+000	0.0000000E+000
0	1.584000075235963E+004	2.0097079E+000	0.0000000E+000
0	1.590000075520948E+004	2.0109286E+000	0.0000000E+000
0	1.596000075805932E+004	2.0119524E+000	0.0000000E+000
0	1.602000076090917E+004	2.0132518E+000	0.0000000E+000
0	1.608000076375902E+004	2.0141969E+000	0.0000000E+000
0	1.614000076660886E+004	2.0153389E+000	0.0000000E+000
0	1.620000076945871E+004	2.0164413E+000	0.0000000E+000
0	1.626000077230856E+004	2.0176227E+000	0.0000000E+000
0	1.632000077515841E+004	2.0186858E+000	0.0000000E+000
0	1.638000077800825E+004	2.0198278E+000	0.0000000E+000
0	1.644000078085810E+004	2.0209696E+000	0.0000000E+000
0	1.650000078370795E+004	2.0220723E+000	0.0000000E+000
0	1.656000078655779E+004	2.0231748E+000	0.0000000E+000
0	1.662000078940764E+004	2.0241592E+000	0.0000000E+000
0	1.668000079225749E+004	2.0253406E+000	0.0000000E+000
0	1.674000079510733E+004	2.0264432E+000	0.0000000E+000
0	1.680000079795718E+004	2.0276244E+000	0.0000000E+000
0	1.686000080080703E+004	2.0286484E+000	0.0000000E+000
0	1.692000080365688E+004	2.0298295E+000	0.0000000E+000
0	1.698000080650672E+004	2.0307746E+000	0.0000000E+000
0	1.704000080935657E+004	2.0318377E+000	0.0000000E+000
0	1.710000081220642E+004	2.0329404E+000	0.0000000E+000
0	1.716000081505626E+004	2.0339642E+000	0.0000000E+000
0	1.722000081790611E+004	2.0351062E+000	0.0000000E+000
0	1.728000082075596E+004	2.0360906E+000	0.0000000E+000
0	1.734000082360581E+004	2.0371931E+000	0.0000000E+000
0	1.740000082645565E+004	2.0383351E+000	0.0000000E+000
0	1.746000082930550E+004	2.0392013E+000	0.0000000E+000
0	1.752000083215535E+004	2.0404220E+000	0.0000000E+000
0	1.758000083500519E+004	2.0413277E+000	0.0000000E+000
0	1.764000083785504E+004	2.0423121E+000	0.0000000E+000
0	1.770000084070489E+004	2.0433753E+000	0.0000000E+000
0	1.776000084355474E+004	2.0445566E+000	0.0000000E+000
0	1.782000084640458E+004	2.0455017E+000	0.0000000E+000
0	1.788000084925443E+004	2.0465648E+000	0.0000000E+000
0	1.794000085210428E+004	2.0475886E+000	0.0000000E+000
0	1.800000085495412E+004	2.0485730E+000	0.0000000E+000
0	1.806000085780397E+004	2.0495968E+000	0.0000000E+000
0	1.812000086065382E+004	2.0505812E+000	0.0000000E+000
0	1.818000086350366E+004	2.0516839E+000	0.0000000E+000
0	1.824000086635351E+004	2.0527077E+000	0.0000000E+000
0	1.830000086920336E+004	2.0535345E+000	0.0000000E+000
0	1.836000087205321E+004	2.0546765E+000	0.0000000E+000
0	1.842000087490305E+004	2.0556610E+000	0.0000000E+000
0	1.848000087775290E+004	2.0566847E+000	0.0000000E+000
0	1.854000088060275E+004	2.0575905E+000	0.0000000E+000
0	1.860000088345259E+004	2.0586536E+000	0.0000000E+000
0	1.866000088630244E+004	2.0596774E+000	0.0000000E+000
0	1.872000088915229E+004	2.0607011E+000	0.0000000E+000
0	1.878000089200214E+004	2.0616462E+000	0.0000000E+000
0	1.884000089485198E+004	2.0626307E+000	0.0000000E+000
0	1.890000089770183E+004	2.0636151E+000	0.0000000E+000
0	1.896000090055168E+004	2.0644815E+000	0.0000000E+000
0	1.902000090340152E+004	2.0656626E+000	0.0000000E+000
0	1.908000090625137E+004	2.0665290E+000	0.0000000E+000
0	1.914000090910122E+004	2.0675135E+000	0.0000000E+000
0	1.920000091195107E+004	2.0684979E+000	0.0000000E+000
0	1.926000091480091E+004	2.0694823E+000	0.0000000E+000
0	1.932000091765076E+004	2.0703881E+000	0.0000000E+000
0	1.938000092050061E+004	2.0712936E+000	0.0000000E+000
0	1.944000092335045E+004	2.0722387E+000	0.0000000E+000
0	1.950000092620030E+004	2.0732231E+000	0.0000000E+000
0	1.956000092905015E+004	2.0742469E+000	0.0000000E+000
0	1.962000093189999E+004	2.0751133E+000	0.0000000E+000
0	1.968000093474984E+004	2.0760977E+000	0.0000000E+000
0	1.974000093759969E+004	2.0770426E+000	0.0000000E+000
0	1.980000094044954E+004	2.0779090E+000	0.0000000E+000
0	1.986000094329938E+004	2.0790114E+000	0.0000000E+000
0	1.992000094614923E+004	2.0799172E+000	0.0000000E+000
0	1.998000094899908E+004	2.0807836E+000	0.0000000E+000
0	2.004000095184892E+004	2.0818467E+000	0.0000000E+000
0	2.010000095469877E+004	2.0826735E+000	0.0000000E+000
0	2.016000095754862E+004	2.0835793E+000	0.0000000E+000
0	2.022000096039847E+004	2.0845244E+000	0.0000000E+000
0	2.028000096324831E+004	2.0854695E+000	0.0000000E+000
0	2.034000096609816E+004	2.0864539E+000	0.0000000E+000
0	2.040000096894801E+004	2.0873594E+000	0.0000000E+000
0	2.046000097179785E+004	2.0882652E+000	0.0000000E+000
0	2.052000097464770E+004	2.0891709E+000	0.0000000E+000
0	2.058000097749755E+004	2.0899978E+000	0.0000000E+000
0	2.064000098034739E+004	2.0910215E+000	0.0000000E+000
0	2.070000098319724E+004	2.0918880E+000	0.0000000E+000
0	2.076000098604709E+004	2.0928328E+000	0.0000000E+000
0	2.082000098889694E+004	2.0938172E+000	0.0000000E+000
0	2.088000099174678E+004	2.0946443E+000	0.0000000E+000
0	2.094000099459663E+004	2.0956287E+000	0.0000000E+000
0	2.100000099744648E+004	2.0964949E+000	0.0000000E+000
0	2.106000100029632E+004	2.0973613E+000	0.0000000E+000
0	2.112000100314617E+004	2.0983064E+000	0.0000000E+000
0	2.118000100599602E+004	2.0991726E+000	0.0000000E+000
0	2.124000100884587E+004	2.1001570E+000	0.0000000E+000
0	2.130000101169571E+004	2.1009839E+000	0.0000000E+000
0	2.136000101454556E+004	2.1018896E+000	0.0000000E+000
0	2.142000101739541E+004	2.1027560E+000	0.0000000E+000
0	2.148000102024525E+004	2.1035435E+000	0.0000000E+000
0	2.154000102309510E+004	2.1046066E+000	0.0000000E+000
0	2.160000102594495E+004	2.1055911E+000	0.0000000E+000
0	2.166000102879480E+004	2.1063392E+000	0.0000000E+000
0	2.172000103164464E+004	2.1072450E+000	0.0000000E+000
0	2.178000103449449E+004	2.1080718E+000	0.0000000E+000
0	2.184000103734434E+004	2.1090562E+000	0.0000000E+000
0	2.190000104019418E+004	2.1098831E+000	0.0000000E+000
0	2.196000104304403E+004	2.1107495E+000	0.0000000E+000
0	2.202000104589388E+004	2.1115370E+000	0.0000000E+000
0	2.208000104874372E+004	2.1126001E+000	0.0000000E+000
0	2.214000105159357E+004	2.1133089E+000	0.0000000E+000
